platform,client,key,category_id,parent_category_id,original_category_name,display_category_name,has_children,debug_message
Shopee,758395205,get_category,100015,0,Travel & Luggage,Du lịch & Hành lý,True,
Shopee,758395205,get_category,100088,100015,Others,Khác,False,
Shopee,758395205,get_category,100087,100015,Travel Accessories,Phụ kiện du lịch,True,
Shopee,758395205,get_category,100333,100087,Others,Phụ kiện khác,False,
Shopee,758395205,get_category,100332,100087,Travel Size Bottles & Containers,Bộ chiết mỹ phẩm,False,
Shopee,758395205,get_category,100331,100087,Travel Pillows & Eye Covers,Gối & Bịt mắt,False,
Shopee,758395205,get_category,100330,100087,Luggage Scales,Cân hành lý,False,
Shopee,758395205,get_category,100329,100087,Luggage Locks,Khóa vali,False,
Shopee,758395205,get_category,100328,100087,Luggage Straps,Dây đai vali,False,
Shopee,758395205,get_category,100327,100087,Luggage Tags,Thẻ hành lý,False,
Shopee,758395205,get_category,100326,100087,Luggage Protectors & Covers,Áo trùm vali,False,
Shopee,758395205,get_category,100325,100087,Travel Organizers,Túi du lịch nhiều ngăn,False,
Shopee,758395205,get_category,100324,100087,Passport Holders & Covers,Ví hộ chiếu,False,
Shopee,758395205,get_category,100086,100015,Travel Bags,Túi du lịch,True,
Shopee,758395205,get_category,100323,100086,Others,Túi khác,False,
Shopee,758395205,get_category,100322,100086,Drawstring Bags,Túi dây rút,False,
Shopee,758395205,get_category,100321,100086,Foldable Bags,Túi gấp gọn,False,
Shopee,758395205,get_category,100320,100086,Duffel & Weekender Bags,Túi trống,False,
Shopee,758395205,get_category,100085,100015,Luggage,Vali,False,
Shopee,758395205,get_category,100016,0,Women Bags,Túi Ví Nữ,True,
Shopee,758395205,get_category,100098,100016,Others,Khác,False,
Shopee,758395205,get_category,100097,100016,Bag Accessories,Phụ kiện túi,True,
Shopee,758395205,get_category,100349,100097,Others,Phụ kiện khác,False,
Shopee,758395205,get_category,100348,100097,Cleaning & Care Equipment,Dụng cụ vệ sinh và chăm sóc túi,False,
Shopee,758395205,get_category,100347,100097,Bag Organizers,Túi đa ngăn tiện ích,False,
Shopee,758395205,get_category,100346,100097,Charms & Twillies,Charm và phụ kiện gắn túi,False,
Shopee,758395205,get_category,100345,100097,Bag Holders,Dụng cụ treo/đựng túi,False,
Shopee,758395205,get_category,100344,100097,Bag Straps,Dây đeo túi,False,
Shopee,758395205,get_category,100096,100016,Wallets,Ví,True,
Shopee,758395205,get_category,100343,100096,Others,Ví khác,False,
Shopee,758395205,get_category,100342,100096,Long Wallets,Ví dài,False,
Shopee,758395205,get_category,100341,100096,Bifold & Trifold Wallets,Ví gập,False,
Shopee,758395205,get_category,100340,100096,Phone & Key Wallets,Ví đựng điện thoại & chìa khóa,False,
Shopee,758395205,get_category,100339,100096,Coin Holders & Purses,Ví mini đựng tiền,False,
Shopee,758395205,get_category,100338,100096,Card Holders,Ví đựng thẻ,False,
Shopee,758395205,get_category,100095,100016,Crossbody & Shoulder Bags,Túi đeo chéo & Túi đeo vai,False,
Shopee,758395205,get_category,100094,100016,Top-handle Bags,Túi quai xách,False,
Shopee,758395205,get_category,100093,100016,Tote Bags,Túi tote,False,
Shopee,758395205,get_category,100092,100016,Waist Bags & Chest Bags,Túi đeo hông & Túi đeo ngực,False,
Shopee,758395205,get_category,100091,100016,Clutches & Wristlets,Ví dự tiệc & Ví cầm tay,False,
Shopee,758395205,get_category,100090,100016,Laptop Bags,Cặp laptop,True,
Shopee,758395205,get_category,100337,100090,Others,Khác,False,
Shopee,758395205,get_category,100336,100090,Laptop Backpacks,Ba lô laptop,False,
Shopee,758395205,get_category,100335,100090,Laptop Sleeves,Túi chống sốc laptop,False,
Shopee,758395205,get_category,100334,100090,Laptop Bags & Cases,Túi & cặp đứng laptop,False,
Shopee,758395205,get_category,100089,100016,Backpacks,Ba lô,False,
Shopee,758395205,get_category,100532,0,Women Shoes,Giày Dép Nữ,True,
Shopee,758395205,get_category,100563,100532,Others,Khác,False,
Shopee,758395205,get_category,100562,100532,Shoe Care & Accessories,Phụ kiện & chăm sóc giày,True,
Shopee,758395205,get_category,100603,100562,Others,Khác,False,
Shopee,758395205,get_category,100602,100562,Shoe Laces,Dây giày,False,
Shopee,758395205,get_category,100601,100562,Shoe Care & Cleaning Tools,Đồ chăm sóc và làm sạch giày,False,
Shopee,758395205,get_category,100600,100562,Shoe Horns & Trees,Cây đón gót & Giữ form giày,False,
Shopee,758395205,get_category,100599,100562,Insoles & Heel Liners,Miếng lót giày,False,
Shopee,758395205,get_category,100598,100562,Shoe Deodorizers,Đồ khử mùi giày,False,
Shopee,758395205,get_category,100561,100532,Flat Sandals & Flip Flops,Xăng-đan và dép,True,
Shopee,758395205,get_category,100597,100561,Others,Khác,False,
Shopee,758395205,get_category,100596,100561,Indoor Slippers,Dép đi trong nhà,False,
Shopee,758395205,get_category,100595,100561,Health Slippers,Dép mát-xa,False,
Shopee,758395205,get_category,100594,100561,Flip Flops,Dép kẹp/ dép xỏ ngón,False,
Shopee,758395205,get_category,100593,100561,Flat Sandals,Xăng-đan đế bằng,False,
Shopee,758395205,get_category,100560,100532,Wedges,Giày đế xuồng,False,
Shopee,758395205,get_category,100559,100532,Heels,Giày cao gót,False,
Shopee,758395205,get_category,100558,100532,Flats,Giày đế bằng,True,
Shopee,758395205,get_category,100592,100558,Others,Khác,False,
Shopee,758395205,get_category,100591,100558,"Slip Ons, Mary Janes & Mules",Giày sục & Giày búp bê,False,
Shopee,758395205,get_category,100590,100558,Oxfords & Lace-Ups,Giày Oxford & Giày buộc dây,False,
Shopee,758395205,get_category,100589,100558,Loafers & Boat Shoes,Giày lười,False,
Shopee,758395205,get_category,100588,100558,Ballet Flats,Giày bale,False,
Shopee,758395205,get_category,100557,100532,Sneakers,Giày thể thao/ sneaker,False,
Shopee,758395205,get_category,100556,100532,Boots,Bốt,True,
Shopee,758395205,get_category,100587,100556,Others,Khác,False,
Shopee,758395205,get_category,100586,100556,Fashion Boots,Bốt thời trang,False,
Shopee,758395205,get_category,100585,100556,Rain Boots,Bốt đi mưa,False,
Shopee,758395205,get_category,100533,0,Men Bags,Túi Ví Nam,True,
Shopee,758395205,get_category,100572,100533,Others,Khác,False,
Shopee,758395205,get_category,100571,100533,Wallets,Bóp/ Ví,True,
Shopee,758395205,get_category,100613,100571,Others,Ví khác,False,
Shopee,758395205,get_category,100612,100571,Long Wallets,Ví dài,False,
Shopee,758395205,get_category,100611,100571,Bifold & Trifold Wallets,Ví gập đôi & gập ba,False,
Shopee,758395205,get_category,100610,100571,Phone & Key Wallets,Ví đựng điện thoại & chìa khóa,False,
Shopee,758395205,get_category,100609,100571,Coin Holders & Purses,Ví đựng tiền xu,False,
Shopee,758395205,get_category,100608,100571,Card Holders,Ví đựng thẻ,False,
Shopee,758395205,get_category,100570,100533,Crossbody & Shoulder Bags,Túi đeo chéo,False,
Shopee,758395205,get_category,100569,100533,Waist Bags & Chest Bags,Túi đeo hông & Túi đeo ngực,False,
Shopee,758395205,get_category,100568,100533,Clutches,Ví cầm tay,False,
Shopee,758395205,get_category,100567,100533,Briefcases,Cặp xách công sở,False,
Shopee,758395205,get_category,100566,100533,Tote Bags,Túi tote,False,
Shopee,758395205,get_category,100565,100533,Laptop Bags,Cặp laptop,True,
Shopee,758395205,get_category,100607,100565,Others,Khác,False,
Shopee,758395205,get_category,100606,100565,Laptop Backpacks,Ba lô laptop,False,
Shopee,758395205,get_category,100605,100565,Laptop Sleeves,Túi chống sốc laptop,False,
Shopee,758395205,get_category,100604,100565,Laptop Bags & Cases,Túi & cặp đựng laptop,False,
Shopee,758395205,get_category,100564,100533,Backpacks,Ba lô,False,
Shopee,758395205,get_category,100534,0,Watches,Đồng Hồ,True,
Shopee,758395205,get_category,100577,100534,Others,Khác,False,
Shopee,758395205,get_category,100576,100534,Watches Accessories,Phụ kiện đồng hồ,True,
Shopee,758395205,get_category,100619,100576,Others,Khác,False,
Shopee,758395205,get_category,100618,100576,Boxes,Hộp đựng đồng hồ,False,
Shopee,758395205,get_category,100617,100576,Batteries,Pin đồng hồ,False,
Shopee,758395205,get_category,100616,100576,Buckles,Khóa đồng hồ,False,
Shopee,758395205,get_category,100615,100576,Service Tools,Dụng cụ sửa chữa,False,
Shopee,758395205,get_category,100614,100576,Straps,Dây đồng hồ,False,
Shopee,758395205,get_category,100575,100534,Set & Couple Watches,Bộ đồng hồ & Đồng hồ cặp,False,
Shopee,758395205,get_category,100574,100534,Men Watches,Đồng hồ nam,False,
Shopee,758395205,get_category,100573,100534,Women Watches,Đồng hồ nữ,False,
Shopee,758395205,get_category,100535,0,Audio,Thiết Bị Âm Thanh,True,
Shopee,758395205,get_category,100584,100535,Others,Khác,False,
Shopee,758395205,get_category,100583,100535,Audio & Video Cables & Converters,Cáp âm thanh/ video & Đầu chuyển,False,
Shopee,758395205,get_category,100582,100535,Home Audio & Speakers,Dàn âm thanh,True,
Shopee,758395205,get_category,100628,100582,Others,Khác,False,
Shopee,758395205,get_category,100627,100582,AV Receivers,Thu sóng AV,False,
Shopee,758395205,get_category,100626,100582,Home Theater Systems,Hệ thống âm thanh giải trí tại gia,False,
Shopee,758395205,get_category,100625,100582,Speakers,Loa,False,
Shopee,758395205,get_category,100581,100535,Amplifiers & Mixers,Amply và đầu chỉnh âm,False,
Shopee,758395205,get_category,100580,100535,Microphones,Micro thu âm,False,
Shopee,758395205,get_category,100579,100535,Media Players,Máy nghe nhạc,True,
Shopee,758395205,get_category,100624,100579,Others,Khác,False,
Shopee,758395205,get_category,100623,100579,Radio & Cassette Players,Radio & Cát-sét,False,
Shopee,758395205,get_category,100622,100579,Voice Recorders,Máy ghi âm,False,
Shopee,758395205,get_category,100621,100579,"CD, DVD, & Blu-ray Players","CD, DVD & Bluray",False,
Shopee,758395205,get_category,100620,100579,MP3 & MP4 Players,MP3 & MP4,False,
Shopee,758395205,get_category,100578,100535,"Earphones, Headphones & Headsets",Tai nghe nhét tai & chụp tai,False,
Shopee,758395205,get_category,100629,0,Food & Beverages,Thực phẩm và đồ uống,True,
Shopee,758395205,get_category,100657,100629,Others,Khác,False,
Shopee,758395205,get_category,100656,100629,Gift Set & Hampers,Bộ quà tặng,False,
Shopee,758395205,get_category,100655,100629,Alcoholic Beverages,Đồ uống có cồn,True,
Shopee,758395205,get_category,100864,100655,Others,Khác,False,
Shopee,758395205,get_category,100863,100655,"Sake, Soju & Umeshu","Rượu sake, soju & umeshu",False,
Shopee,758395205,get_category,100862,100655,Liquor & Spirits,Rượu mạnh,False,
Shopee,758395205,get_category,100861,100655,Wine & Champagne,Rượu vang & Sâm panh,False,
Shopee,758395205,get_category,100860,100655,Beer & Cider,Bia và trái cây lên men,False,
Shopee,758395205,get_category,100654,100629,Bakery,Các loại bánh,True,
Shopee,758395205,get_category,100859,100654,Others,Khác,False,
Shopee,758395205,get_category,100858,100654,Pastry,Bánh ngọt/ pastry,False,
Shopee,758395205,get_category,100857,100654,Cakes & Pies,Bánh kem,False,
Shopee,758395205,get_category,100856,100654,Breads,Bánh mì,False,
Shopee,758395205,get_category,100653,100629,Fresh & Frozen Food,Thực phẩm tươi sống & đông lạnh,True,
Shopee,758395205,get_category,100855,100653,Processed Meat & Seafood,Thịt và hải sản chế biến sẵn,False,
Shopee,758395205,get_category,100854,100653,Frozen Processed Food,Thực phẩm đông lạnh chế biến sẵn,False,
Shopee,758395205,get_category,100853,100653,Mushroom,Nấm,False,
Shopee,758395205,get_category,100852,100653,Fruits,Trái cây,True,
Shopee,758395205,get_category,102093,100852,Others,Khác,False,
Shopee,758395205,get_category,102092,100852,Pre-cut & Assorted Fruit Set,Trái cây sơ chế & set trái cây,False,
Shopee,758395205,get_category,102091,100852,Tropical & Exotic Fruits,Trái cây nhiệt đới & ngoại lai,False,
Shopee,758395205,get_category,102090,100852,Stonefruits,Các loại quả hạch,False,
Shopee,758395205,get_category,102089,100852,Melons,Các loại dưa,False,
Shopee,758395205,get_category,102088,100852,Grapes,Nho,False,
Shopee,758395205,get_category,102087,100852,Citrus,Họ cam quýt,False,
Shopee,758395205,get_category,102086,100852,Berries,Các loại quả mọng,False,
Shopee,758395205,get_category,102085,100852,Bananas,Chuối,False,
Shopee,758395205,get_category,102084,100852,Apples & Pears,Táo & Lê,False,
Shopee,758395205,get_category,100851,100653,Vegetables,Rau củ,True,
Shopee,758395205,get_category,102083,100851,Others,Khác,False,
Shopee,758395205,get_category,102082,100851,Pre-cut & Assorted Vegetable Set,Rau củ sơ chế & set rau củ,False,
Shopee,758395205,get_category,102081,100851,Salads Vegetables ,Các loại rau salad,False,
Shopee,758395205,get_category,102080,100851,Sprouts,Rau mầm,False,
Shopee,758395205,get_category,102079,100851,Root & Stem Vegetables,Rau dạng củ & thân,False,
Shopee,758395205,get_category,102078,100851,"Peas, Beans, Nuts & Corn","Đậu, hạt & bắp",False,
Shopee,758395205,get_category,102077,100851,"Garlic, Ginger & Onion ","Tỏi, gừng & củ hành",False,
Shopee,758395205,get_category,102076,100851,Chilli & Capsicum,Ớt,False,
Shopee,758395205,get_category,102075,100851,Broccoli & Cauliflowers,Bông cải & súp lơ,False,
Shopee,758395205,get_category,102074,100851,"Brinjals, Gourds & Squashes","Họ cà tím, họ bầu bí",False,
Shopee,758395205,get_category,102073,100851,Leafy Vegetables,Các loại rau cải,False,
Shopee,758395205,get_category,102072,100851,Fresh Herbs,Rau gia vị,False,
Shopee,758395205,get_category,102071,100851,Cabbage & Brussel Sprouts,Bắp cải,False,
Shopee,758395205,get_category,100850,100653,Others,Khác,False,
Shopee,758395205,get_category,100849,100653,Vegetarian Meat,Thịt chay,False,
Shopee,758395205,get_category,100848,100653,Seafood,Hải sản,True,
Shopee,758395205,get_category,101606,100848,Others,Khác,False,
Shopee,758395205,get_category,101605,100848,Crab,Cua,False,
Shopee,758395205,get_category,101604,100848,Prawn,Tôm,False,
Shopee,758395205,get_category,101603,100848,Fish,Cá,False,
Shopee,758395205,get_category,100847,100653,Meat,Thịt,True,
Shopee,758395205,get_category,101602,100847,Others,Khác,False,
Shopee,758395205,get_category,101601,100847,Lamb,Thịt cừu,False,
Shopee,758395205,get_category,101600,100847,Pork,Thịt lợn,False,
Shopee,758395205,get_category,101599,100847,Poultry,Thịt gia cầm,False,
Shopee,758395205,get_category,101598,100847,Beef,Thịt bò,False,
Shopee,758395205,get_category,100652,100629,Dairy & Eggs,Sữa - trứng,True,
Shopee,758395205,get_category,100846,100652,Others,Khác,False,
Shopee,758395205,get_category,100845,100652,Beancurd,Đậu phụ,False,
Shopee,758395205,get_category,100844,100652,Eggs,Trứng,False,
Shopee,758395205,get_category,100843,100652,Ice cream,Kem,False,
Shopee,758395205,get_category,100842,100652,Cheese & Cheese Powder,Phô mai & bột phô mai,False,
Shopee,758395205,get_category,100841,100652,Butter & Margarine,Bơ động vật & thực vật,False,
Shopee,758395205,get_category,100840,100652,Creamers,Bột kem béo,False,
Shopee,758395205,get_category,100839,100652,Yogurt & Cultured Milk,Sữa chua,False,
Shopee,758395205,get_category,100838,100652,Milk,Sữa,True,
Shopee,758395205,get_category,101597,100838,Others,Khác,False,
Shopee,758395205,get_category,101596,100838,Powdered Milk,Sữa bột,False,
Shopee,758395205,get_category,101595,100838,Condensed & Evaporated Milk,Sữa đặc,False,
Shopee,758395205,get_category,101594,100838,UHT Milk,Sữa tiệt trùng,False,
Shopee,758395205,get_category,101593,100838,Fresh Milk,Sữa tươi,False,
Shopee,758395205,get_category,100651,100629,Beverages,Đồ uống,True,
Shopee,758395205,get_category,100837,100651,Others,Khác,False,
Shopee,758395205,get_category,100836,100651,Non-dairy Milk,Sữa thực vật,False,
Shopee,758395205,get_category,100835,100651,Drink Toppings,Topping,False,
Shopee,758395205,get_category,100834,100651,Traditional & Herbal Drinks,Trà thảo mộc,False,
Shopee,758395205,get_category,100833,100651,Dessert Drink,Đồ tráng miệng,False,
Shopee,758395205,get_category,100832,100651,Powdered Drink Mixes,Bột pha,False,
Shopee,758395205,get_category,100831,100651,Carbonated Drinks & Tonics,Nước có ga,False,
Shopee,758395205,get_category,100830,100651,Cordial & Syrups,Siro pha,False,
Shopee,758395205,get_category,100829,100651,Juice & Juice Vinegar,Nước trái cây lên men,False,
Shopee,758395205,get_category,100828,100651,Water,Nước tinh khiết,False,
Shopee,758395205,get_category,100827,100651,Energy & Isotonic Drinks,Nước tăng lực,False,
Shopee,758395205,get_category,100826,100651,Chocolate Drinks,Thức uống Sô cô la,False,
Shopee,758395205,get_category,100825,100651,Tea & Tea Bags,Trà & trà túi lọc,False,
Shopee,758395205,get_category,100824,100651,Coffee,Cà phê,False,
Shopee,758395205,get_category,100650,100629,Breakfast Cereals & Spread,Ngũ cốc & mứt,True,
Shopee,758395205,get_category,100823,100650,Others,Khác,False,
Shopee,758395205,get_category,100822,100650,Breakfast Bar,Thanh dinh dưỡng,False,
Shopee,758395205,get_category,100821,100650,"Cereal, Granola & Oats",Ngũ cốc,False,
Shopee,758395205,get_category,100820,100650,Jam & Spread,Mứt,False,
Shopee,758395205,get_category,100819,100650,Honey & Maple Syrups,Mật ong và siro,False,
Shopee,758395205,get_category,100649,100629,Baking Needs,Đồ làm bánh,True,
Shopee,758395205,get_category,100818,100649,Others,Khác,False,
Shopee,758395205,get_category,100817,100649,Baking Decoration,Đồ trang trí,False,
Shopee,758395205,get_category,100816,100649,Food Coloring,Chất tạo màu,False,
Shopee,758395205,get_category,100815,100649,Flour,Bột mì,False,
Shopee,758395205,get_category,100814,100649,Baking Premix Flour,Bột pha sẵn,False,
Shopee,758395205,get_category,100813,100649,Baking Powder & Soda,Bột nở và muối nở,False,
Shopee,758395205,get_category,100812,100649,Baking Flavoring,Hương liệu,False,
Shopee,758395205,get_category,100648,100629,Cooking Essentials,Nguyên liệu nấu ăn,True,
Shopee,758395205,get_category,100811,100648,Others,Khác,False,
Shopee,758395205,get_category,100810,100648,Flour Coating,Bột phủ,False,
Shopee,758395205,get_category,100809,100648,Flavour Enhancers,Phụ gia thực phẩm,False,
Shopee,758395205,get_category,100808,100648,Cooking Paste & Kit,Gói/ bột gia vị,False,
Shopee,758395205,get_category,100807,100648,"Stock, Gravy & Instant Soup",Sốt & súp ăn liền,False,
Shopee,758395205,get_category,100806,100648,Sweetener,Chất tạo ngọt,False,
Shopee,758395205,get_category,100805,100648,Sugar,Đường,False,
Shopee,758395205,get_category,100804,100648,Seasonings & Condiments,Gia vị & Hương liệu,True,
Shopee,758395205,get_category,101592,100804,Others,Khác,False,
Shopee,758395205,get_category,101591,100804,Dressing,Nước chấm,False,
Shopee,758395205,get_category,101590,100804,Cooking Wine,Rượu nấu ăn,False,
Shopee,758395205,get_category,101589,100804,Vinegar,Giấm,False,
Shopee,758395205,get_category,101588,100804,Chilli & Sambal,Ớt & sa tế,False,
Shopee,758395205,get_category,101587,100804,Sauce,Các loại sốt,False,
Shopee,758395205,get_category,101586,100804,Herbs & Spices,Gia vị & Thảo mộc,False,
Shopee,758395205,get_category,101585,100804,Salt,Muối,False,
Shopee,758395205,get_category,101584,100804,Pepper,Tiêu,False,
Shopee,758395205,get_category,100803,100648,Oil,Dầu ăn,False,
Shopee,758395205,get_category,100647,100629,Food Staples,Nhu yếu phẩm,True,
Shopee,758395205,get_category,100802,100647,Preserved Vegetables,Rau củ ngâm,False,
Shopee,758395205,get_category,100801,100647,Canned Food,Thực phẩm đóng hộp,True,
Shopee,758395205,get_category,102028,100801,Others,Khác,False,
Shopee,758395205,get_category,102027,100801,Canned Soup,Súp hộp,False,
Shopee,758395205,get_category,102026,100801,Canned Vegetables,Rau củ đóng hộp,False,
Shopee,758395205,get_category,102025,100801,Canned Seafood,Hải sản đóng hộp,False,
Shopee,758395205,get_category,102024,100801,Canned Meat,Thịt hộp,False,
Shopee,758395205,get_category,101583,100801,Canned Fruits,Trái cây đóng hộp,False,
Shopee,758395205,get_category,100800,100647,Others,Khác,False,
Shopee,758395205,get_category,100799,100647,Pasta,Mì Ý,False,
Shopee,758395205,get_category,100798,100647,Rice,Gạo,False,
Shopee,758395205,get_category,100797,100647,Noodles,Mì,False,
Shopee,758395205,get_category,100796,100647,Dried Goods,Thực phẩm khô,True,
Shopee,758395205,get_category,101582,100796,Others,Khác,False,
Shopee,758395205,get_category,101581,100796,Traditional Herbs,Thảo mộc truyền thống,False,
Shopee,758395205,get_category,101580,100796,Dried Seafood,Hải sản sấy khô,False,
Shopee,758395205,get_category,101579,100796,Beans & Grains,Đậu & ngũ cốc,False,
Shopee,758395205,get_category,100646,100629,Snacks,Đồ ăn vặt,True,
Shopee,758395205,get_category,100795,100646,Dried Snacks,Thức ăn khô,True,
Shopee,758395205,get_category,101578,100795,Others,Khác,False,
Shopee,758395205,get_category,101577,100795,Dried Seafood Snacks,Hải sản sấy khô,False,
Shopee,758395205,get_category,101576,100795,Meat Floss,Chà bông,False,
Shopee,758395205,get_category,101575,100795,Dried Fruits,Hoa quả sấy khô,False,
Shopee,758395205,get_category,101574,100795,Meat Jerky and Bakkwa,Thịt khô,False,
Shopee,758395205,get_category,100794,100646,"Pudding, Jellies & Marshmallow","Pudding, thạch & kẹo dẻo",False,
Shopee,758395205,get_category,100793,100646,Others,Khác,False,
Shopee,758395205,get_category,100792,100646,Nuts,Các loại đậu sấy khô,False,
Shopee,758395205,get_category,100791,100646,Seaweed,Các loại rong biển ăn liền,False,
Shopee,758395205,get_category,100790,100646,Popcorn,Bỏng ngô,False,
Shopee,758395205,get_category,100789,100646,Seeds,Các loại hạt sấy khô,False,
Shopee,758395205,get_category,100788,100646,Chips & Crisps,Khoai tây lát,False,
Shopee,758395205,get_category,100787,100646,"Biscuits, Cookies & Wafers",Bánh quy,False,
Shopee,758395205,get_category,100786,100646,Chocolate,Sô cô la,False,
Shopee,758395205,get_category,100785,100646,Sweets & Candy,Kẹo,False,
Shopee,758395205,get_category,100645,100629,Convenience / Ready-to-eat,Đồ chế biến sẵn,True,
Shopee,758395205,get_category,100784,100645,Instant Noodles,Mì ăn liền,False,
Shopee,758395205,get_category,100783,100645,Instant Hotpot,Lẩu ăn liền,False,
Shopee,758395205,get_category,100782,100645,Instant Rice & Porridge,Cơm và cháo ăn liền,False,
Shopee,758395205,get_category,100781,100645,Others,Khác,False,
Shopee,758395205,get_category,100780,100645,Cooked Food,Đồ ăn chế biến sẵn,False,
Shopee,758395205,get_category,100631,0,Pets,Chăm Sóc Thú Cưng,True,
Shopee,758395205,get_category,100673,100631,Others,Khác,False,
Shopee,758395205,get_category,100672,100631,Pet Healthcare,Chăm sóc sức khỏe,True,
Shopee,758395205,get_category,100944,100672,Vitamins & Supplements,Vitamin & chất bổ sung dinh dưỡng,False,
Shopee,758395205,get_category,100943,100672,Others,Khác,False,
Shopee,758395205,get_category,100671,100631,Pet Clothing & Accessories,Quần áo & phụ kiện,True,
Shopee,758395205,get_category,100940,100671,Others,Khác,False,
Shopee,758395205,get_category,100939,100671,Hats,Mũ nón thú cưng,False,
Shopee,758395205,get_category,100938,100671,Hair Accessories,Phụ kiện lông,False,
Shopee,758395205,get_category,100937,100671,Eyewear,Kính mắt,False,
Shopee,758395205,get_category,100936,100671,Neck Accessories,Phụ kiện đeo cổ,False,
Shopee,758395205,get_category,100935,100671,"Boots, Socks & Paw Protectors","Giày, tất & bảo vệ móng",False,
Shopee,758395205,get_category,100934,100671,Wet Weather Gear,Áo mưa chó mèo,False,
Shopee,758395205,get_category,100933,100671,Pet Clothing,Quần áo thú cưng,False,
Shopee,758395205,get_category,100670,100631,Pet Grooming,Làm đẹp cho thú cưng,True,
Shopee,758395205,get_category,100932,100670,Others,Khác,False,
Shopee,758395205,get_category,100931,100670,Claw Care,Chăm sóc móng,False,
Shopee,758395205,get_category,100930,100670,Oral Care,Chăm sóc răng miệng,False,
Shopee,758395205,get_category,100929,100670,Hair Care,Chăm sóc lông,False,
Shopee,758395205,get_category,100669,100631,Litter & Toilet,Vệ sinh cho thú cưng,True,
Shopee,758395205,get_category,100928,100669,Others,Khác,False,
Shopee,758395205,get_category,100927,100669,Poop Bags & Scoopers,Túi & Xẻng dọn vệ sinh,False,
Shopee,758395205,get_category,100926,100669,Dog Training Pads & Trays,Khay huấn luyện vệ sinh cho chó,False,
Shopee,758395205,get_category,100925,100669,Diapers,Tã cho thú cưng,False,
Shopee,758395205,get_category,100924,100669,Small Pet Bedding & Litter,Lót chuồng cho thú nhỏ,False,
Shopee,758395205,get_category,100923,100669,Cat Litter & Boxes,Khay & Bồn vệ sinh cho mèo,False,
Shopee,758395205,get_category,100668,100631,Pet Accessories,Phụ kiện cho thú cưng,True,
Shopee,758395205,get_category,100922,100668,Others,Khác,False,
Shopee,758395205,get_category,100921,100668,Aquarium Needs,Phụ kiện thủy sinh,False,
Shopee,758395205,get_category,100920,100668,Pet Furniture,Nội thất cho thú cưng,True,
Shopee,758395205,get_category,101686,100920,Others,Khác,False,
Shopee,758395205,get_category,101685,100920,Scratching Pads & Posts,Bàn & cây cào móng,False,
Shopee,758395205,get_category,101684,100920,Cages & Crates,Chuồng & lồng,False,
Shopee,758395205,get_category,101683,100920,Habitats & Accessories,Phụ kiện nhà & chuồng,False,
Shopee,758395205,get_category,101682,100920,Houses,Nhà,False,
Shopee,758395205,get_category,101681,100920,Beds & Mats,Đệm & Thảm,False,
Shopee,758395205,get_category,100919,100668,Toys,Đồ chơi,True,
Shopee,758395205,get_category,101680,100919,Others,Khác,False,
Shopee,758395205,get_category,101679,100919,Bird Toys,Đồ chơi cho chim,False,
Shopee,758395205,get_category,101678,100919,Small Pet Toys,Đồ chơi cho thú nhỏ,False,
Shopee,758395205,get_category,101677,100919,Dog & Cat Toys,Đồ chơi cho chó mèo,True,
Shopee,758395205,get_category,101928,101677,Others,Khác,False,
Shopee,758395205,get_category,101927,101677,Frisbees,Đĩa bay huấn luyện,False,
Shopee,758395205,get_category,101926,101677,"Chew, Bones & Balls","Đồ chơi gặm, xương nhai & bóng",False,
Shopee,758395205,get_category,101925,101677,Sticks & Chasers,Đồ chơi đuổi bắt,False,
Shopee,758395205,get_category,100918,100668,"Leashes, Collars, Harnesses & Muzzles","Vòng cổ, dây dắt & rọ mõm",False,
Shopee,758395205,get_category,100917,100668,Travel Essentials,Thiết bị du lịch,False,
Shopee,758395205,get_category,100916,100668,Bowls & Feeders,Bát & dụng cụ ăn,False,
Shopee,758395205,get_category,100667,100631,Pet Food,Thức ăn cho thú cưng,True,
Shopee,758395205,get_category,100915,100667,Others,Khác,False,
Shopee,758395205,get_category,100914,100667,Reptile Food,Thức ăn cho bò sát,False,
Shopee,758395205,get_category,100913,100667,Bird Feed,Thức ăn cho chim,False,
Shopee,758395205,get_category,100912,100667,Aquarium Pet Food,Thức ăn cho cá,False,
Shopee,758395205,get_category,100911,100667,Small Pet Treats,Snack cho thú nhỏ,False,
Shopee,758395205,get_category,100910,100667,Small Pet Food,Thức ăn cho thú nhỏ,False,
Shopee,758395205,get_category,100909,100667,Cat Treats,Snack cho mèo,False,
Shopee,758395205,get_category,100908,100667,Cat Food,Thức ăn cho mèo,False,
Shopee,758395205,get_category,100907,100667,Dog Treats,Snack cho chó,False,
Shopee,758395205,get_category,100906,100667,Dog Food,Thức ăn cho chó,False,
Shopee,758395205,get_category,100632,0,Mom & Baby,Mẹ & Bé,True,
Shopee,758395205,get_category,100686,100632,Others,Khác,False,
Shopee,758395205,get_category,100685,100632,Gift Sets & Packages,Bộ & Gói quà tặng,False,
Shopee,758395205,get_category,100684,100632,Toys,Đồ chơi,True,
Shopee,758395205,get_category,101015,100684,Others,Khác,False,
Shopee,758395205,get_category,101014,100684,Slime & Squishy Toys,Slime & Đồ chơi nhựa dẻo,False,
Shopee,758395205,get_category,101013,100684,Robot Toys,Đồ chơi Robot,False,
Shopee,758395205,get_category,101012,100684,Educational Toys,Đồ chơi giáo dục,True,
