platform,key,country_code,date,shop_id,shop_slug,shop_name,location,item_id,product_name,url,image_url,images,seller_flag,seller_flag_hash,image_overlay,image_overlay_hash,is_ad,is_sold_out,shopee_verified,ctime,price,price_original,price_before_promo,discount_percent,promotion_id,voucher_code,voucher_discount,voucher_start_time,voucher_end_time,voucher_min_spend,history_sold_value,monthly_sold_value,rating,rating_count,rating_count_detail,vouchers,brand,brand_id,catid,global_catids,liked_count,tier_variation_name,tier_variation_options
Shopee,,vn,2026-07-02,1546895026,mars-wrigley-vn,Mars Snacking VN,Thành phố Hồ Chí Minh,42453992470,Combo 6 hũ kẹo Sing-gum Cool Air Candy hương bạc hà - khuynh diệp hũ 38 viên,https://shopee.vn/product/1546895026/42453992470,https://down-vn.img.susercontent.com/file/sg-11134201-824ia-mpt2xoiyvdhrea,"[""https://down-vn.img.susercontent.com/file/sg-11134201-824ia-mpt2xoiyvdhrea"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matmg9taub2k5b"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matmga12izmg0a"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matmg9y0ous779"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matmg9uesolodd""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1749544223,135020,168000,162000,20,474283969687623,VCXDPUL0702A,21980,1782925200,1783011540,150000,10000,8000,4.953509571558797,1102,"[3, 5, 4, 16, 1074]","[""Mua để nhận quà""]",Cool Air,3437605,100629,"[100629, 100646, 100785]",201,,"[""""]"
Shopee,,vn,2026-07-02,1546895026,mars-wrigley-vn,Mars Snacking VN,Thành phố Hồ Chí Minh,41104002530,[DIỆN MẠO MỚI 20 THANH] Hũ kẹo sô cô la nhân đậu phộng Snickers jar 240g (20 thanh x 12g),https://shopee.vn/product/1546895026/41104002530,https://down-vn.img.susercontent.com/file/sg-11134201-824j3-mpt2xr5nitcea0,"[""https://down-vn.img.susercontent.com/file/sg-11134201-824j3-mpt2xr5nitcea0"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mp7v4mukyvim3d"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mp7v4muqfj0t73"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mp92ko1qdedn41"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mp92kixwdji9da"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mp7v4mumlvcy1c"", ""https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mp7v4mutcvm72f""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1749544469,85360,100000,97000,15,474283969687623,VCXDPULC0702,11640,1782925200,1783011540,50000,10000,456,4.935519940365263,2683,"[13, 4, 19, 71, 2576]","[""Mua để nhận quà""]",Snickers,1079441,100629,"[100629, 100646, 100786]",1666,,"[""""]"
Shopee,,vn,2026-07-02,1546895026,mars-wrigley-vn,Mars Snacking VN,Thành phố Hồ Chí Minh,42603939824,[100 gói tặng 10 gói] Kẹo Cao Su Sing-Gum Cool Air Hương Bạc Hà-Khuynh Diệp,https://shopee.vn/product/1546895026/42603939824,https://down-vn.img.susercontent.com/file/sg-11134201-824hz-mpt2xo1cxudq39,"[""https://down-vn.img.susercontent.com/file/sg-11134201-824hz-mpt2xo1cxudq39"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mawhbl0sfyzc4d"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mawhbl12bcnsbf"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mawhbl0sekew85"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mawhbl0shdjs6f"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mawhbl0sbra0fb"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mawhbl0sbr2vfb""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",15VCX+SuperCheap[26.6-9.7.2026],vn-11134258-81ztc-mpua62h4xo1u89,False,False,False,1749532459,84480,101000,96000,16,474283969687623,VCXDPULC0702,11520,1782925200,1783011540,50000,6000,2000,4.92823418319169,1059,"[4, 2, 6, 42, 1005]","[""Mua để nhận quà""]",Cool Air,3437605,100629,"[100629, 100646, 100785]",213,,"[""""]"
Shopee,,vn,2026-07-02,1546895026,mars-wrigley-vn,Mars Snacking VN,Thành phố Hồ Chí Minh,26839290942,Combo 2 hũ kẹo Sing-gum Cool Air hương bạc hà - khuynh diệp hũ 90 viên,https://shopee.vn/product/1546895026/26839290942,https://down-vn.img.susercontent.com/file/sg-11134201-824i2-mpt2xvxnjyf4b4,"[""https://down-vn.img.susercontent.com/file/sg-11134201-824i2-mpt2xvxnjyf4b4"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-mcrlolicdjj64b"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-mcrlol6ev0kcc8"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-mcrlolnm78v087"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-mcrlol50wzot9f""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1753780953,94160,116000,107000,19,10000014150,VCXDPULC0702,12840,1782925200,1783011540,50000,2000,251,4.973958333333333,384,"[1, 0, 1, 4, 378]","[""Mua để nhận quà""]",Cool Air,3437605,100629,"[100629, 100646, 100785]",88,,"[""""]"
Shopee,,vn,2026-07-02,1546895026,mars-wrigley-vn,Mars Snacking VN,Thành phố Hồ Chí Minh,43660765544,Combo 3 túi Cool Air Bạc Hà Khuynh Diệp 100 gói 2 viên tặng 10 gói (330 gói),https://shopee.vn/product/1546895026/43660765544,https://down-vn.img.susercontent.com/file/sg-11134201-824j1-mpt2xlzu1nnw7b,"[""https://down-vn.img.susercontent.com/file/sg-11134201-824j1-mpt2xlzu1nnw7b"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-mcrlom0dokgs8f"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-mcrlolz9osd86b"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-mcrlolztpc9o37"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-mcrlom5xf12ab2"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-mcrlom2bkb36fe"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-mcrlom1hlhgt9c"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-mcrlom0doii55f""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1753780642,214339,331000,269000,35,10000014150,237GIAM90K2,43901,1782925200,1783097940,250000,10000,6000,4.953168044077135,1512,"[2, 1, 2, 60, 1447]","[""Mua để nhận quà""]",Cool Air,3437605,100629,"[100629, 100646, 100785]",144,,"[""""]"
Shopee,,vn,2026-07-02,1546895026,mars-wrigley-vn,Mars Snacking VN,Thành phố Hồ Chí Minh,43553958557,Combo 4 Túi Viên Ngậm Không Đường Doublemint Hương Bạc Hà Túi 30 Gói 2 Viên,https://shopee.vn/product/1546895026/43553958557,https://down-vn.img.susercontent.com/file/sg-11134201-824h4-mpt2xmdwfdvm3a,"[""https://down-vn.img.susercontent.com/file/sg-11134201-824h4-mpt2xmdwfdvm3a"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matjgyk68w605e"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matjgyjw98she1"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matjgyjw98y436"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matjgykgcn9d35"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matjgykq80xt6f""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1749539480,99440,120000,113000,17,474283969687623,VCXDPULC0702,13560,1782925200,1783011540,50000,2000,319,4.961538461538462,468,"[1, 0, 0, 14, 453]","[""Mua để nhận quà""]",Doublemint,1070570,100629,"[100629, 100646, 100785]",154,,"[""""]"
Shopee,,vn,2026-07-02,1546895026,mars-wrigley-vn,Mars Snacking VN,Thành phố Hồ Chí Minh,24945981060,Combo 6 hũ kẹo Candy Sing-gum Doublemint hương bạc hà hũ 40 viên,https://shopee.vn/product/1546895026/24945981060,https://down-vn.img.susercontent.com/file/sg-11134201-824iq-mpt2xwqu4j5t79,"[""https://down-vn.img.susercontent.com/file/sg-11134201-824iq-mpt2xwqu4j5t79"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc8wnnq6lnj748"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc8wnnq6r9sz90"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc8wnnq6pv8jbf"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc8wnnq6n23n89"", ""https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc8wnnq6ogo3d5""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1752648471,129360,168000,147000,23,10000014150,VCXDPULC0702,17640,1782925200,1783011540,50000,8000,6000,4.8861209964412815,284,"[3, 2, 4, 7, 268]","[""Mua để nhận quà""]",Doublemint,1070570,100629,"[100629, 100646, 100785]",84,,"[""""]"
Shopee,,vn,2026-07-02,1546895026,mars-wrigley-vn,Mars Snacking VN,Thành phố Hồ Chí Minh,26437445927,Combo 30 gói kẹo Skittles vị chua 15g x 30 (1 hộp x 30 gói),https://shopee.vn/product/1546895026/26437445927,https://down-vn.img.susercontent.com/file/sg-11134201-824h1-mpt2xvyvuakhed,"[""https://down-vn.img.susercontent.com/file/sg-11134201-824h1-mpt2xvyvuakhed"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matndr7wwzx336"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matndqzv7d9318"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matmyvtadoew51"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matmyvc32uhj79""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1749545661,124080,150000,141000,17,474283969687623,VCXDPULC0702,16920,1782925200,1783011540,50000,1000,1000,4.9326923076923075,104,"[1, 0, 0, 3, 100]","[""Mua để nhận quà""]",Skittles,1079276,100629,"[100629, 100646, 100785]",59,,"[""""]"
Shopee,,vn,2026-07-02,1546895026,mars-wrigley-vn,Mars Snacking VN,Thành phố Hồ Chí Minh,40403991264,Combo 20 gói Kẹo socola M&M's vị sữa 14.5g,https://shopee.vn/product/1546895026/40403991264,https://down-vn.img.susercontent.com/file/sg-11134201-824ho-mpt2xt7m7w23d7,"[""https://down-vn.img.susercontent.com/file/sg-11134201-824ho-mpt2xt7m7w23d7"", ""https://down-vn.img.susercontent.com/file/sg-11134201-8260d-mjub8u7kuznm37"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matlaf6jnlxzf7"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matlaf6tn7iwa2""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1749542680,83600,100000,95000,16,474283969687623,VCXDPULC0702,11400,1782925200,1783011540,50000,6000,442,4.961759082217974,1046,"[5, 0, 2, 16, 1023]","[""Mua để nhận quà""]",m&m's,1801957,100629,"[100629, 100646, 100786]",480,Dạng sản phẩm,"[""Dây 20 gói"", ""Set quà Tết 1"", ""Set quà Tết 2""]"
Shopee,,vn,2026-07-02,1546895026,mars-wrigley-vn,Mars Snacking VN,Thành phố Hồ Chí Minh,41103967860,Combo 6 hộp viên ngậm không đường Doublemint hương bạc hà hộp 35 viên,https://shopee.vn/product/1546895026/41103967860,https://down-vn.img.susercontent.com/file/sg-11134201-824hb-mpt2xrarx98gc9,"[""https://down-vn.img.susercontent.com/file/sg-11134201-824hb-mpt2xrarx98gc9"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matjgz2rnb2w4e"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matjgz1djnwhc9"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matjgywns0rbba"", ""https://down-vn.img.susercontent.com/file/vn-11134275-7ras8-matjgyx7pt5kb5""]","[""OFFICIAL_SHOP""]","[""vn-11134258-7r98o-lyb3kdam2qw17d""]",30VCX[26.6-9.7.2026],vn-11134258-81ztc-mpuan4n576yqc2,False,False,False,1749539173,130240,180000,153000,28,10000014150,VCXDPULC0702,17760,1782925200,1783011540,50000,9000,7000,4.973609802073516,1061,"[0, 1, 1, 23, 1036]","[""Mua để nhận quà""]",Doublemint,1070570,100629,"[100629, 100646, 100785]",155,,"[""""]"
