platform,client,key,category_id,parent_category_id,original_category_name,display_category_name,has_children,debug_message,source_file,path_country_code,path_dataset,path_shop_id,country_code,parent_category_id_num,category_id_num,client_num,has_children_bool
Shopee,758395205,get_category,101229,100717,Whisks & Beaters,Whisks & Beaters,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100717,101229,758395205,false
Shopee,758395205,get_category,101228,100717,Knives & Kitchen Scissors,Knives & Kitchen Scissors,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100717,101228,758395205,false
Shopee,758395205,get_category,101227,100717,Chopping Boards,Chopping Boards,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100717,101227,758395205,false
Shopee,758395205,get_category,101226,100717,Spatulas & Cooking Tweezers,Spatulas & Cooking Tweezers,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100717,101226,758395205,false
Shopee,758395205,get_category,101225,100717,Aprons & Kitchen Gloves,Aprons & Kitchen Gloves,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100717,101225,758395205,false
Shopee,758395205,get_category,101224,100717,Kitchen Racks,Kitchen Racks,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100717,101224,758395205,false
Shopee,758395205,get_category,101223,100717,"Tea, Coffee & Bartending Equipments","Tea, Coffee & Bartending Equipments",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100717,101223,758395205,false
Shopee,758395205,get_category,101222,100717,Aluminium Foil,Aluminium Foil,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100717,101222,758395205,false
Shopee,758395205,get_category,101221,100717,Cling Wrap,Cling Wrap,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100717,101221,758395205,false
Shopee,758395205,get_category,101220,100717,Food Storage,Food Storage,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100717,101220,758395205,false
Shopee,758395205,get_category,101219,100717,Pots,Pots,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100717,101219,758395205,false
Shopee,758395205,get_category,101218,100717,Pans,Pans,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100717,101218,758395205,false
Shopee,758395205,get_category,101217,100717,Bakewares & Decorations,Bakewares & Decorations,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100717,101217,758395205,false
Shopee,758395205,get_category,101216,100717,Grills & Accessories,Grills & Accessories,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100717,101216,758395205,false
Shopee,758395205,get_category,100716,100636,Home Care Supplies,Home Care Supplies,TRUE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100636,100716,758395205,true
Shopee,758395205,get_category,101215,100716,Others,Lainnya,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101215,758395205,false
Shopee,758395205,get_category,101214,100716,Laundry Care,Laundry Care,TRUE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101214,758395205,true
Shopee,758395205,get_category,101815,101214,Others,Lainnya,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101214,101815,758395205,false
Shopee,758395205,get_category,101814,101214,Detergents,Detergents,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101214,101814,758395205,false
Shopee,758395205,get_category,101813,101214,Fabric Conditioners & Softeners,Fabric Conditioners & Softeners,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101214,101813,758395205,false
Shopee,758395205,get_category,101812,101214,Fabric Fragrances,Fabric Fragrances,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101214,101812,758395205,false
Shopee,758395205,get_category,101213,100716,Cleaning Agents,Cleaning Agents,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101213,758395205,false
Shopee,758395205,get_category,101212,100716,Toilet Paper,Toilet Paper,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101212,758395205,false
Shopee,758395205,get_category,101211,100716,Tissue & Paper Towels,Tissue & Paper Towels,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101211,758395205,false
Shopee,758395205,get_category,101210,100716,Pest & Weed Control,Pest & Weed Control,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101210,758395205,false
Shopee,758395205,get_category,101209,100716,Cleaning Cloths,Cleaning Cloths,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101209,758395205,false
Shopee,758395205,get_category,101208,100716,Plastic Bags & Trash Bags,Plastic Bags & Trash Bags,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101208,758395205,false
Shopee,758395205,get_category,101207,100716,Trash & Recycling Bins,Trash & Recycling Bins,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101207,758395205,false
Shopee,758395205,get_category,101206,100716,Sponges & Scouring Pads,Sponges & Scouring Pads,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101206,758395205,false
Shopee,758395205,get_category,101205,100716,"Basins, Buckets & Water Dippers","Basins, Buckets & Water Dippers",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101205,758395205,false
Shopee,758395205,get_category,101204,100716,Mops,Mops,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101204,758395205,false
Shopee,758395205,get_category,101203,100716,Dusters,Dusters,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101203,758395205,false
Shopee,758395205,get_category,101202,100716,Brooms,Brooms,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101202,758395205,false
Shopee,758395205,get_category,101201,100716,Cleaning Brushes,Cleaning Brushes,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101201,758395205,false
Shopee,758395205,get_category,101200,100716,Clotheslines & Drying Racks,Clotheslines & Drying Racks,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100716,101200,758395205,false
Shopee,758395205,get_category,100715,100636,Tools & Home Improvement,Tools & Home Improvement,TRUE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100636,100715,758395205,true
Shopee,758395205,get_category,101199,100715,Others,Lainnya,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100715,101199,758395205,false
Shopee,758395205,get_category,101198,100715,Doors & Windows,Doors & Windows,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100715,101198,758395205,false
Shopee,758395205,get_category,101197,100715,Construction Materials,Construction Materials,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100715,101197,758395205,false
Shopee,758395205,get_category,101196,100715,"Shades, Awnings & Tarpaulins","Shades, Awnings & Tarpaulins",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100715,101196,758395205,false
Shopee,758395205,get_category,101195,100715,Trollies,Trollies,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100715,101195,758395205,false
Shopee,758395205,get_category,101194,100715,Ladders,Ladders,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100715,101194,758395205,false
Shopee,758395205,get_category,101193,100715,"Air Pumps, Parts & Accessories","Air Pumps, Parts & Accessories",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100715,101193,758395205,false
Shopee,758395205,get_category,101192,100715,"Water Pumps, Parts & Accessories","Water Pumps, Parts & Accessories",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100715,101192,758395205,false
Shopee,758395205,get_category,101191,100715,Tools,Tools,TRUE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100715,101191,758395205,true
Shopee,758395205,get_category,101811,101191,Others,Lainnya,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101811,758395205,false
Shopee,758395205,get_category,101810,101191,Blowers,Blowers,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101810,758395205,false
Shopee,758395205,get_category,101809,101191,Power Welding Tools,Power Welding Tools,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101809,758395205,false
Shopee,758395205,get_category,101808,101191,"Sandpaper, Power Sanders & Accessories","Sandpaper, Power Sanders & Accessories",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101808,758395205,false
Shopee,758395205,get_category,101807,101191,Air Compressors,Air Compressors,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101807,758395205,false
Shopee,758395205,get_category,101806,101191,Rangefinders,Rangefinders,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101806,758395205,false
Shopee,758395205,get_category,101805,101191,Levels & Measuring Wheels,Levels & Measuring Wheels,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101805,758395205,false
Shopee,758395205,get_category,101804,101191,Electrical Testers & Multimeters,Electrical Testers & Multimeters,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101804,758395205,false
Shopee,758395205,get_category,101803,101191,Power Generators,Power Generators,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101803,758395205,false
Shopee,758395205,get_category,101802,101191,Pressure Washers,Pressure Washers,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101802,758395205,false
Shopee,758395205,get_category,101801,101191,"Saws, Cut-off Machines & Grinders","Saws, Cut-off Machines & Grinders",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101801,758395205,false
Shopee,758395205,get_category,101800,101191,"Drills, Screwdrivers & Accessories","Drills, Screwdrivers & Accessories",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101800,758395205,false
Shopee,758395205,get_category,101799,101191,"Nails, Screws & Fasteners","Nails, Screws & Fasteners",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101799,758395205,false
Shopee,758395205,get_category,101798,101191,Pliers,Pliers,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101798,758395205,false
Shopee,758395205,get_category,101797,101191,Hammers,Hammers,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101797,758395205,false
Shopee,758395205,get_category,101796,101191,Spanner Sets,Spanner Sets,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101796,758395205,false
Shopee,758395205,get_category,101795,101191,Measuring Tapes,Measuring Tapes,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101795,758395205,false
Shopee,758395205,get_category,101794,101191,Tool Boxes,Tool Boxes,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101191,101794,758395205,false
Shopee,758395205,get_category,101190,100715,Wall Paints & Coatings,Wall Paints & Coatings,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100715,101190,758395205,false
Shopee,758395205,get_category,101189,100715,Roofing & Flooring,Roofing & Flooring,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100715,101189,758395205,false
Shopee,758395205,get_category,101188,100715,Sinks & Water Taps,Sinks & Water Taps,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100715,101188,758395205,false
Shopee,758395205,get_category,101187,100715,"Protective Gloves, Goggles & Masks","Protective Gloves, Goggles & Masks",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100715,101187,758395205,false
Shopee,758395205,get_category,101186,100715,Industrial Adhesives & Tapes,Industrial Adhesives & Tapes,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100715,101186,758395205,false
Shopee,758395205,get_category,100714,100636,Gardening,Gardening,TRUE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100636,100714,758395205,true
Shopee,758395205,get_category,101185,100714,Lawn Mowers,Lawn Mowers,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100714,101185,758395205,false
Shopee,758395205,get_category,101184,100714,Others,Lainnya,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100714,101184,758395205,false
Shopee,758395205,get_category,101183,100714,Gardening Tools,Gardening Tools,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100714,101183,758395205,false
Shopee,758395205,get_category,101182,100714,Irrigation Systems,Irrigation Systems,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100714,101182,758395205,false
Shopee,758395205,get_category,101181,100714,Pots & Planters,Pots & Planters,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100714,101181,758395205,false
Shopee,758395205,get_category,101180,100714,Seeds & Bulbs,Seeds & Bulbs,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100714,101180,758395205,false
Shopee,758395205,get_category,101179,100714,Fertilizer,Fertilizer,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100714,101179,758395205,false
Shopee,758395205,get_category,101178,100714,Garden Soils & Growing Media,Garden Soils & Growing Media,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100714,101178,758395205,false
Shopee,758395205,get_category,101177,100714,Garden Decorations,Garden Decorations,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100714,101177,758395205,false
Shopee,758395205,get_category,101176,100714,Plants,Plants,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100714,101176,758395205,false
Shopee,758395205,get_category,100713,100636,Furniture,Furniture,TRUE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100636,100713,758395205,true
Shopee,758395205,get_category,101175,100713,Others,Lainnya,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100713,101175,758395205,false
Shopee,758395205,get_category,101174,100713,Shelves & Racks,Shelves & Racks,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100713,101174,758395205,false
Shopee,758395205,get_category,101173,100713,Cupboards & Cabinets,Cupboards & Cabinets,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100713,101173,758395205,false
Shopee,758395205,get_category,101172,100713,Sofas,Sofas,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100713,101172,758395205,false
Shopee,758395205,get_category,101171,100713,"Benches, Chairs & Stools","Benches, Chairs & Stools",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100713,101171,758395205,false
Shopee,758395205,get_category,101170,100713,Wardrobes,Wardrobes,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100713,101170,758395205,false
Shopee,758395205,get_category,101169,100713,Desks & Tables,Desks & Tables,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100713,101169,758395205,false
Shopee,758395205,get_category,101168,100713,Bed Frames & Headboards,Bed Frames & Headboards,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100713,101168,758395205,false
Shopee,758395205,get_category,101167,100713,Doorstoppers,Doorstoppers,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100713,101167,758395205,false
Shopee,758395205,get_category,101166,100713,Cushions,Cushions,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100713,101166,758395205,false
Shopee,758395205,get_category,100712,100636,"Hand Warmers, Hot Water Bags & Ice Bags","Hand Warmers, Hot Water Bags & Ice Bags",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100636,100712,758395205,false
Shopee,758395205,get_category,100711,100636,Decoration,Decoration,TRUE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100636,100711,758395205,true
Shopee,758395205,get_category,101165,100711,Others,Lainnya,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100711,101165,758395205,false
Shopee,758395205,get_category,101164,100711,Table Cloths,Table Cloths,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100711,101164,758395205,false
Shopee,758395205,get_category,101163,100711,Mirrors,Cermin / Spion,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100711,101163,758395205,false
Shopee,758395205,get_category,101162,100711,Candles & Candleholders,Candles & Candleholders,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100711,101162,758395205,false
Shopee,758395205,get_category,101161,100711,Vases & Vessels,Vases & Vessels,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100711,101161,758395205,false
Shopee,758395205,get_category,101160,100711,Carpets & Rugs,Carpets & Rugs,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100711,101160,758395205,false
Shopee,758395205,get_category,101159,100711,Floor Mats,Floor Mats,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100711,101159,758395205,false
Shopee,758395205,get_category,101158,100711,Clocks,Clocks,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100711,101158,758395205,false
Shopee,758395205,get_category,101157,100711,Wallpapers & Wall Stickers,Wallpapers & Wall Stickers,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100711,101157,758395205,false
Shopee,758395205,get_category,101156,100711,Photo Frames & Wall Decoration,Photo Frames & Wall Decoration,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100711,101156,758395205,false
Shopee,758395205,get_category,101155,100711,Curtains & Blinds,Curtains & Blinds,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100711,101155,758395205,false
Shopee,758395205,get_category,101154,100711,Furniture & Appliance Covers,Furniture & Appliance Covers,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100711,101154,758395205,false
Shopee,758395205,get_category,101153,100711,Flowers,Flowers,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100711,101153,758395205,false
Shopee,758395205,get_category,100710,100636,Bedding,Bedding,TRUE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100636,100710,758395205,true
Shopee,758395205,get_category,101152,100710,Others,Lainnya,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100710,101152,758395205,false
Shopee,758395205,get_category,101151,100710,Bolsters,Bolsters,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100710,101151,758395205,false
Shopee,758395205,get_category,101150,100710,Mosquito Nets,Mosquito Nets,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100710,101150,758395205,false
Shopee,758395205,get_category,101149,100710,Mattresses,Mattresses,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100710,101149,758395205,false
Shopee,758395205,get_category,101148,100710,"Bedsheets, Pillowcases & Bolster Cases","Bedsheets, Pillowcases & Bolster Cases",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100710,101148,758395205,false
Shopee,758395205,get_category,101147,100710,Pillows,Pillows,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100710,101147,758395205,false
Shopee,758395205,get_category,101146,100710,"Blankets, Comforters & Quilts","Blankets, Comforters & Quilts",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100710,101146,758395205,false
Shopee,758395205,get_category,101145,100710,Mattress Protectors & Toppers,Mattress Protectors & Toppers,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100710,101145,758395205,false
Shopee,758395205,get_category,101144,100710,Cooling Mats,Cooling Mats,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100710,101144,758395205,false
Shopee,758395205,get_category,100709,100636,Bathrooms,Bathrooms,TRUE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100636,100709,758395205,true
Shopee,758395205,get_category,101143,100709,Others,Lainnya,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100709,101143,758395205,false
Shopee,758395205,get_category,101142,100709,Shower Caps,Penutup Rambut Mandi,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100709,101142,758395205,false
Shopee,758395205,get_category,101141,100709,Safety Handles,Safety Handles,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100709,101141,758395205,false
Shopee,758395205,get_category,101140,100709,Shower Seats & Commodes,Shower Seats & Commodes,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100709,101140,758395205,false
Shopee,758395205,get_category,101139,100709,Shower Curtains,Shower Curtains,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100709,101139,758395205,false
Shopee,758395205,get_category,101138,100709,Bath Brushes & Loofahs,Bath Brushes & Loofahs,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100709,101138,758395205,false
Shopee,758395205,get_category,101137,100709,Showerheads & Bidet Sprays,Showerheads & Bidet Sprays,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100709,101137,758395205,false
Shopee,758395205,get_category,101136,100709,Towels & Bathrobes,Towels & Bathrobes,TRUE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100709,101136,758395205,true
Shopee,758395205,get_category,101793,101136,Others,Lainnya,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101136,101793,758395205,false
Shopee,758395205,get_category,101792,101136,Bath Robes,Bath Robes,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101136,101792,758395205,false
Shopee,758395205,get_category,101791,101136,Face & Hand Towels,Face & Hand Towels,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101136,101791,758395205,false
Shopee,758395205,get_category,101790,101136,Bath Towels,Bath Towels,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,101136,101790,758395205,false
Shopee,758395205,get_category,101135,100709,Bathtubs,Bathtubs,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100709,101135,758395205,false
Shopee,758395205,get_category,101134,100709,Bathroom Racks & Cabinets,Bathroom Racks & Cabinets,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100709,101134,758395205,false
Shopee,758395205,get_category,101133,100709,"Soap Dispensers, Holders & Boxes","Soap Dispensers, Holders & Boxes",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100709,101133,758395205,false
Shopee,758395205,get_category,101132,100709,Toothbrush Holders & Toothpaste Dispensers,Toothbrush Holders & Toothpaste Dispensers,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100709,101132,758395205,false
Shopee,758395205,get_category,101131,100709,"Toilet Bowls, Seats & Covers","Toilet Bowls, Seats & Covers",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100709,101131,758395205,false
Shopee,758395205,get_category,100708,100636,Home Fragrance & Aromatherapy,Home Fragrance & Aromatherapy,TRUE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100636,100708,758395205,true
Shopee,758395205,get_category,101130,100708,Others,Lainnya,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100708,101130,758395205,false
Shopee,758395205,get_category,101129,100708,"Diffusers, Humidifiers & Oil Burners","Diffusers, Humidifiers & Oil Burners",FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100708,101129,758395205,false
Shopee,758395205,get_category,101128,100708,Essential Oils,Essential Oils,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100708,101128,758395205,false
Shopee,758395205,get_category,101127,100708,Air Fresheners & Home Fragrance,Air Fresheners & Home Fragrance,FALSE,,Dataset/DataRaw/country_code=id/dataset=category_platform/category_platform.csv,id,category_platform,,id,100708,101127,758395205,false
