platform,key,country_code,date,shop_id,shop_slug,shop_name,location,item_id,product_name,url,image_url,images,seller_flag,seller_flag_hash,image_overlay,image_overlay_hash,is_ad,is_sold_out,shopee_verified,ctime,price,price_original,price_before_promo,discount_percent,promotion_id,voucher_code,voucher_discount,voucher_start_time,voucher_end_time,voucher_min_spend,history_sold_value,monthly_sold_value,rating,rating_count,rating_count_detail,vouchers,brand,brand_id,catid,global_catids,liked_count,tier_variation_name,tier_variation_options,source_file,path_country_code,path_dataset,path_shop_id,ctime_num,discount_percent_num,price_num,voucher_min_spend_num,history_sold_value_num,voucher_discount_num,monthly_sold_value_num,price_original_num,voucher_start_time_num,liked_count_num,price_before_promo_num,catid_num,voucher_end_time_num,promotion_id_num,brand_id_num,rating_num,rating_count_num,is_ad_bool,is_sold_out_bool,shopee_verified_bool,image_overlay_count,seller_flag_hash_count,vouchers_count,tier_variation_options_count,seller_flag_count,global_catids_count,images_count,rating_count_detail_count,image_overlay_hash_count,product_name_clean,discount_amount_num
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,42657274673,"[Hero] 2,5% D-PANTHENOL BARRIER SHIELD MOISTURIZER 40ml Melembapkan Kulit Menjaga Skin Barrier",https://shopee.co.id/product/1112776376/42657274673,https://down-id.img.susercontent.com/file/id-11134207-822wo-mlegd1prnhmofd,"[""https://down-id.img.susercontent.com/file/id-11134207-822wo-mlegd1prnhmofd"", ""https://down-id.img.susercontent.com/file/id-11134207-822wl-mlegd1prj9xcd8"", ""https://down-id.img.susercontent.com/file/id-11134207-822wh-mlegd1prkohse7"", ""https://down-id.img.susercontent.com/file/id-11134207-822wi-mlegd1prm32844"", ""https://down-id.img.susercontent.com/file/id-11134207-822wq-mlegg7aa19fz05"", ""https://down-id.img.susercontent.com/file/id-11134207-822wh-mlegd1prow749e"", ""https://down-id.img.susercontent.com/file/id-11134207-8224s-mkdl25m123np5d"", ""https://down-id.img.susercontent.com/file/id-11134207-822wq-mlegd1prqarkf5""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1751611517,33900,70000,33900,52,476081375416399,,,,,,10000,1000,4.911764705882353,8058,"[6, 2, 69, 543, 7438]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100664, 100893]",2832,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1751611517,52,33900,,10000,,1000,70000,,2832,33900,100630,,476081375416399,4114566,4.91176470588,8058,false,false,false,0,1,1,1,1,3,8,5,0,"[Hero] 2,5% D-PANTHENOL BARRIER SHIELD MOISTURIZER 40ml Melembapkan Kulit Menjaga Skin Barrier",36100
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,28360413045,"2,5% D-PANTHENOL BARRIER SHIELD MOISTURIZER 40ml Melembapkan Kulit Menjaga Skin Barrier",https://shopee.co.id/product/1112776376/28360413045,https://down-id.img.susercontent.com/file/id-11134207-81ztg-mfhp9a54u42369,"[""https://down-id.img.susercontent.com/file/id-11134207-81ztg-mfhp9a54u42369"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztj-mfhp0eqkcj64bb"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztl-mfhoh297iy3226"", ""https://down-id.img.susercontent.com/file/id-11134207-81zto-mfhoh297kcnia9"", ""https://down-id.img.susercontent.com/file/id-11134207-81zto-mfhp9a51pqmh52"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztk-mfhp0eqkb4lofe"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztl-mfhp9a56fpca2f"", ""https://down-id.img.susercontent.com/file/id-11134207-81zth-mfhp9a56iih6b7""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1725616747,34900,70000,34900,50,476081375416399,,,,,,10000,1000,4.888558311318577,78156,"[147, 95, 735, 6348, 70831]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100664, 100893]",27819,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1725616747,50,34900,,10000,,1000,70000,,27819,34900,100630,,476081375416399,4114566,4.88855831132,78156,false,false,false,0,1,1,1,1,3,8,5,0,"2,5% D-PANTHENOL BARRIER SHIELD MOISTURIZER 40ml Melembapkan Kulit Menjaga Skin Barrier",35100
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,25190984781,[READY] SCORA Sheer Glow Tone Up Cream 30 Gr | Day Cream Bright Cream,https://shopee.co.id/product/1112776376/25190984781,https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m94haate4y8u4b,"[""https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m94haate4y8u4b"", ""https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m94hcc9wirr645"", ""https://down-id.img.susercontent.com/file/id-11134207-8224q-mkxa9vicqcxwd0"", ""https://down-id.img.susercontent.com/file/id-11134207-8224z-mkxa9vicoydgcb"", ""https://down-id.img.susercontent.com/file/sg-11134201-823p3-mpan1o4fpn2mf8"", ""https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m94haas0ff1pe8""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1738551206,30900,68000,30900,55,476081375416399,,,,,,10000,1000,4.836571836646572,120434,"[361, 340, 2397, 12423, 104913]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100664, 100893]",59036,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1738551206,55,30900,,10000,,1000,68000,,59036,30900,100630,,476081375416399,4114566,4.83657183665,120434,false,false,false,0,1,1,1,1,3,6,5,0,[READY] SCORA Sheer Glow Tone Up Cream 30 Gr | Day Cream Bright Cream,37100
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,46456356622,SCORA Honey Glow Tone Up Cream 30 Gr [TWINPACK],https://shopee.co.id/product/1112776376/46456356622,https://down-id.img.susercontent.com/file/id-11134207-822wj-modibmpcwqvg92,"[""https://down-id.img.susercontent.com/file/id-11134207-822wj-modibmpcwqvg92"", ""https://down-id.img.susercontent.com/file/id-11134207-822wq-mlr8m222p1xrd4"", ""https://down-id.img.susercontent.com/file/id-11134207-822wr-mlr8m222ku8f26"", ""https://down-id.img.susercontent.com/file/id-11134207-822wg-mlr8m222nndbb9"", ""https://down-id.img.susercontent.com/file/id-11134207-822wt-mlr8m222m8svff"", ""https://down-id.img.susercontent.com/file/id-11134207-822wo-mlr8m222qgi793"", ""https://down-id.img.susercontent.com/file/id-11134207-822wl-mlr8m222jfnz55"", ""https://down-id.img.susercontent.com/file/id-11134207-822wi-mlr8m222i13j11""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1771832902,59800,138500,59800,57,476081375416399,,,,,,10000,1000,4.924176507147297,3219,"[2, 2, 28, 174, 3013]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100664, 100893]",1656,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1771832902,57,59800,,10000,,1000,138500,,1656,59800,100630,,476081375416399,4114566,4.92417650715,3219,false,false,false,0,1,1,1,1,3,8,5,0,SCORA Honey Glow Tone Up Cream 30 Gr [TWINPACK],78700
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,23763960215,SCORA D-Panthenol Gentle Low pH Cleanser 100ml Sabun Cuci Muka Sensitive Skin Friendly,https://shopee.co.id/product/1112776376/23763960215,https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m94hge25c9jy6b,"[""https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m94hge25c9jy6b"", ""https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m94hge25f2ou97"", ""https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m94hge25do4ee4"", ""https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m94hge2558pqd3"", ""https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m94hge0r5vjv02"", ""https://down-id.img.susercontent.com/file/id-11134207-7rbk8-m94hge25gh9ad7"", ""https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m94hge25auziec"", ""https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m94hge25hvtq9a""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1709119561,37900,76000,37900,50,476081375416399,,,,,,10000,1000,4.883463492304193,39608,"[71, 61, 423, 3298, 35755]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100664, 100891]",14160,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1709119561,50,37900,,10000,,1000,76000,,14160,37900,100630,,476081375416399,4114566,4.8834634923,39608,false,false,false,0,1,1,1,1,3,8,5,0,SCORA D-Panthenol Gentle Low pH Cleanser 100ml Sabun Cuci Muka Sensitive Skin Friendly,38100
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,56552128292,Scora Phytobright Gentle Low pH Cleanser 100ml | Sabun Muka Sabun Wajah Sensitif sabun mencerahkan Scora Official Store,https://shopee.co.id/product/1112776376/56552128292,https://down-id.img.susercontent.com/file/id-11134207-8224t-mhvdytx7cufa1e,"[""https://down-id.img.susercontent.com/file/id-11134207-8224t-mhvdytx7cufa1e"", ""https://down-id.img.susercontent.com/file/id-11134207-8224r-mhvcekghtxj6dd"", ""https://down-id.img.susercontent.com/file/id-11134207-82250-mhvdytxcguteb1"", ""https://down-id.img.susercontent.com/file/id-11134207-8224t-mhvdytxghjb45f"", ""https://down-id.img.susercontent.com/file/id-11134207-82251-mhvdytxcb8jmf8"", ""https://down-id.img.susercontent.com/file/id-11134207-8224w-mjzajal5jpc895"", ""https://down-id.img.susercontent.com/file/id-11134207-8224u-mhvdytxce1oi1a""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1764148321,36800,76000,36800,52,476081375416399,,,,,,10000,1000,4.9069976320731605,12247,"[13, 14, 111, 823, 11286]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100664, 100891]",3521,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1764148321,52,36800,,10000,,1000,76000,,3521,36800,100630,,476081375416399,4114566,4.90699763207,12247,false,false,false,0,1,1,1,1,3,7,5,0,Scora Phytobright Gentle Low pH Cleanser 100ml | Sabun Muka Sabun Wajah Sensitif sabun mencerahkan Scora Official Store,39200
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,41357286968,[Hero] SCORA 5% Niacinamide Hydramoist Gel with Alpha Arbutin & Panthenol 45ML Mencerahkan Melembapkan Kulit,https://shopee.co.id/product/1112776376/41357286968,https://down-id.img.susercontent.com/file/id-11134207-822wk-mleg43abbytfd8,"[""https://down-id.img.susercontent.com/file/id-11134207-822wk-mleg43abbytfd8"", ""https://down-id.img.susercontent.com/file/id-11134207-8224x-mkdlbehbki6e25"", ""https://down-id.img.susercontent.com/file/id-11134207-8224v-mkdlbehblwqu4d"", ""https://down-id.img.susercontent.com/file/id-11134207-822wu-mleg43a87le7ee"", ""https://down-id.img.susercontent.com/file/id-11134207-8224v-mkdlbehbrj0m17"", ""https://down-id.img.susercontent.com/file/id-11134207-822wg-mleg43a84s9b68"", ""https://down-id.img.susercontent.com/file/id-11134207-8224z-mkdmlqo7k74273"", ""https://down-id.img.susercontent.com/file/id-11134207-822wk-mleg43a83dov3e""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1751611004,37900,77600,37900,51,476081375416399,,,,,,10000,1000,4.912316384180791,4425,"[3, 2, 28, 314, 4078]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100664, 100893]",1775,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1751611004,51,37900,,10000,,1000,77600,,1775,37900,100630,,476081375416399,4114566,4.91231638418,4425,false,false,false,0,1,1,1,1,3,8,5,0,[Hero] SCORA 5% Niacinamide Hydramoist Gel with Alpha Arbutin & Panthenol 45ML Mencerahkan Melembapkan Kulit,39700
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,49510914017,[NEW LAUNCH] Scora Hydra Calm Cica Soothing Moisturizer 40ml,https://shopee.co.id/product/1112776376/49510914017,https://down-id.img.susercontent.com/file/id-11134207-822wp-monhzc8gskqp74,"[""https://down-id.img.susercontent.com/file/id-11134207-822wp-monhzc8gskqp74"", ""https://down-id.img.susercontent.com/file/id-11134207-822wj-monhzc8gtzb5e8"", ""https://down-id.img.susercontent.com/file/sg-11134201-824i5-mpjqp0ehto1s44"", ""https://down-id.img.susercontent.com/file/id-11134207-822wt-monhzc8gwsg17e"", ""https://down-id.img.susercontent.com/file/id-11134207-822wt-monhzc8gy70hca""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1779348843,31120,79000,31120,61,475645889233011,,,,,,9000,1000,4.9075672930421534,1971,"[2, 1, 18, 135, 1815]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100664, 100893]",1217,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1779348843,61,31120,,9000,,1000,79000,,1217,31120,100630,,475645889233011,4114566,4.90756729304,1971,false,false,false,0,1,1,1,1,3,5,5,0,[NEW LAUNCH] Scora Hydra Calm Cica Soothing Moisturizer 40ml,47880
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,45953007208,[Hero] Scora Phytobright Gentle Low pH Cleanser 100ml | Sabun Muka Sabun Wajah Sensitif sabun mencerahkan Scora Official Store,https://shopee.co.id/product/1112776376/45953007208,https://down-id.img.susercontent.com/file/id-11134207-8224t-mhvdytx7cufa1e,"[""https://down-id.img.susercontent.com/file/id-11134207-8224t-mhvdytx7cufa1e"", ""https://down-id.img.susercontent.com/file/id-11134207-8224p-mhvmy5d0xk3nec"", ""https://down-id.img.susercontent.com/file/id-11134207-82250-mhvdytxcguteb1"", ""https://down-id.img.susercontent.com/file/id-11134207-8224t-mhvdytxghjb45f"", ""https://down-id.img.susercontent.com/file/id-11134207-82251-mhvdytxcb8jmf8"", ""https://down-id.img.susercontent.com/file/id-11134207-82251-mjzajal5fhmw39"", ""https://down-id.img.susercontent.com/file/id-11134207-8224u-mhvdytxce1oi1a""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1765527159,36800,76000,36800,52,476081375416399,,,,,,10000,1000,4.91121704156115,6720,"[11, 7, 56, 419, 6227]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100664, 100891]",2228,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1765527159,52,36800,,10000,,1000,76000,,2228,36800,100630,,476081375416399,4114566,4.91121704156,6720,false,false,false,0,1,1,1,1,3,7,5,0,[Hero] Scora Phytobright Gentle Low pH Cleanser 100ml | Sabun Muka Sabun Wajah Sensitif sabun mencerahkan Scora Official Store,39200
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,51300784899,[My Daily Glow Up Set] Scora Bright Me Up Sunscreen 40 Gr + SCORA Moisturizer Gel + SCORA Gentle Low pH Cleanser 100 ML + SCORA Toner 80 ML,https://shopee.co.id/product/1112776376/51300784899,https://down-id.img.susercontent.com/file/id-11134207-822wu-morpytd5y0i45e,"[""https://down-id.img.susercontent.com/file/id-11134207-822wu-morpytd5y0i45e"", ""https://down-id.img.susercontent.com/file/id-11134207-82250-mgn7rm27fpxqa7"", ""https://down-id.img.susercontent.com/file/id-11134207-8224p-mgn7rm27h4i6d6"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztd-mfkj91dru2oed1"", ""https://down-id.img.susercontent.com/file/id-11134207-8224x-mil8j0hbdb0ke9"", ""https://down-id.img.susercontent.com/file/id-11134207-8224q-mil58xdtu0owf0"", ""https://down-id.img.susercontent.com/file/id-11134207-8224o-mjzajal5coi03a""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1762242964,137600,275000,137600,50,476081375416399,,,,,,10000,1000,4.902640398920951,12233,"[18, 10, 118, 853, 11234]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100665]",6388,Bundle Set,"[""Bright-Oily Skin"", ""Bright-Sensitive Dry"", ""Total Acne Care"", ""Total Sensitive Care"", ""Acne-Bright"", ""Total Brightening""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1762242964,50,137600,,10000,,1000,275000,,6388,137600,100630,,476081375416399,4114566,4.90264039892,12233,false,false,false,0,1,1,6,1,2,7,5,0,[My Daily Glow Up Set] Scora Bright Me Up Sunscreen 40 Gr + SCORA Moisturizer Gel + SCORA Gentle Low pH Cleanser 100 ML + SCORA Toner 80 ML,137400
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,44357287683,[Hero] SCORA Bright Me Up Sunscreen 40 Gr 2 Pcs,https://shopee.co.id/product/1112776376/44357287683,https://down-id.img.susercontent.com/file/id-11134207-822wk-modgxxj5bswb4d,"[""https://down-id.img.susercontent.com/file/id-11134207-822wk-modgxxj5bswb4d"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mbrrwhb0td52f1"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mbrrwhb0rykmce"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mbrrwhb0urpi86"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0l-mbrrrsijwcsmf9"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mbrrrsijtjnq15""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1751612300,79346,187000,81800,58,476081375416399,,,,,,5000,1000,4.940944881889764,762,"[0, 1, 2, 38, 721]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100664, 100901]",389,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1751612300,58,79346,,5000,,1000,187000,,389,81800,100630,,476081375416399,4114566,4.94094488189,762,false,false,false,0,1,1,1,1,3,6,5,0,[Hero] SCORA Bright Me Up Sunscreen 40 Gr 2 Pcs,107654
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,41126782175,4-Step Bundle: Scora Cleanser 100ml + Scora Toner Series 80 ml + Scora Serum Series 20ml + Scora Moisturizer series,https://shopee.co.id/product/1112776376/41126782175,https://down-id.img.susercontent.com/file/id-11134207-822wj-modhylwd4xl55a,"[""https://down-id.img.susercontent.com/file/id-11134207-822wj-modhylwd4xl55a"", ""https://down-id.img.susercontent.com/file/id-11134207-8224p-mhveujeoczrc40"", ""https://down-id.img.susercontent.com/file/id-11134207-8224q-mhveujeobl6wf5"", ""https://down-id.img.susercontent.com/file/id-11134207-8224t-mhtysn4jqsxxf5"", ""https://down-id.img.susercontent.com/file/id-11134207-8224x-mil8j0hbdb0ke9"", ""https://down-id.img.susercontent.com/file/id-11134207-8224q-mil58xdtu0owf0"", ""https://down-id.img.susercontent.com/file/id-11134207-8224z-mjzajal49clhb1""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1764150554,113525,271500,119500,58,476081375416399,,,,,,7000,1000,4.90139751552795,2576,"[6, 3, 33, 155, 2379]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100665]",1865,Bundle Set,"[""4 Pcs - Acne"", ""4 Pcs - Brightening"", ""4 Pcs - Hydrating""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1764150554,58,113525,,7000,,1000,271500,,1865,119500,100630,,476081375416399,4114566,4.90139751553,2576,false,false,false,0,1,1,3,1,2,7,5,0,4-Step Bundle: Scora Cleanser 100ml + Scora Toner Series 80 ml + Scora Serum Series 20ml + Scora Moisturizer series,157975
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,50052128213,Scora Succinic Acid Hydra Calm Low pH Cleanser 100ml | Sabun Wajah Facial Wash Sabun Wajah Berjerawat Acne Gentle Scora Official Store,https://shopee.co.id/product/1112776376/50052128213,https://down-id.img.susercontent.com/file/id-11134207-8224r-mhveujeo1r7s78,"[""https://down-id.img.susercontent.com/file/id-11134207-8224r-mhveujeo1r7s78"", ""https://down-id.img.susercontent.com/file/id-11134207-8224r-mhveujeo35s80a"", ""https://down-id.img.susercontent.com/file/id-11134207-8224v-mhveujeo4kco57"", ""https://down-id.img.susercontent.com/file/id-11134207-8224t-mhveujeo5yx46a"", ""https://down-id.img.susercontent.com/file/id-11134207-8224z-mjzajal5l3wo98"", ""https://down-id.img.susercontent.com/file/id-11134207-8224y-mhveujeoa6mga9""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1764148160,36800,76000,36800,52,476081375416399,,,,,,10000,1000,4.899042972415088,5329,"[6, 10, 57, 370, 4886]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100664, 100891]",1852,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1764148160,52,36800,,10000,,1000,76000,,1852,36800,100630,,476081375416399,4114566,4.89904297242,5329,false,false,false,0,1,1,1,1,3,6,5,0,Scora Succinic Acid Hydra Calm Low pH Cleanser 100ml | Sabun Wajah Facial Wash Sabun Wajah Berjerawat Acne Gentle Scora Official Store,39200
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,57153552258,4 Pcs Bundles: Scora Cleanser Series 100ml + Scora Toner Series 80 ml + Scora Serum Series 20ml + SCORA Bright Me Up Sunscreen 40 gr,https://shopee.co.id/product/1112776376/57153552258,https://down-id.img.susercontent.com/file/id-11134207-822wj-modh5y3claffcd,"[""https://down-id.img.susercontent.com/file/id-11134207-822wj-modh5y3claffcd"", ""https://down-id.img.susercontent.com/file/id-11134207-82252-mimhad8vfl6se0"", ""https://down-id.img.susercontent.com/file/id-11134207-8224r-mimhad8vmm1077"", ""https://down-id.img.susercontent.com/file/id-11134207-8224t-mimhad8vpf5w9a"", ""https://down-id.img.susercontent.com/file/id-11134207-8224s-mimhad8vo0lgf3"", ""https://down-id.img.susercontent.com/file/id-11134207-8224r-mimhad8vgzr81c"", ""https://down-id.img.susercontent.com/file/id-11134207-8224s-mimhad8vjsw45d"", ""https://down-id.img.susercontent.com/file/id-11134207-8224v-mjzajal5mih450""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1766553543,121125,298050,127500,59,476081375416399,,,,,,2000,477,4.908108108108108,1110,"[0, 4, 9, 72, 1025]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100665]",928,Bundle Set,"[""4 Pcs - Acne"", ""4 Pcs - Brightening"", ""4 Pcs - Hydrating""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1766553543,59,121125,,2000,,477,298050,,928,127500,100630,,476081375416399,4114566,4.90810810811,1110,false,false,false,0,1,1,3,1,2,8,5,0,4 Pcs Bundles: Scora Cleanser Series 100ml + Scora Toner Series 80 ml + Scora Serum Series 20ml + SCORA Bright Me Up Sunscreen 40 gr,176925
Shopee,,id,2026-07-01,1112776376,scoraofficial,Scora Official Store,KOTA TANGERANG,27160418327,"2,5% D-PANTHENOL BARRIER SHIELD MOISTURIZER 40ml 2 PCS[TWINPACK]",https://shopee.co.id/product/1112776376/27160418327,https://down-id.img.susercontent.com/file/id-11134207-822wh-modhal87c5xr6d,"[""https://down-id.img.susercontent.com/file/id-11134207-822wh-modhal87c5xr6d"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztl-mfhp9a56mq6i49"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztn-mfhp9a56pjbea5"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztp-mfhp9a56o4qyad"", ""https://down-id.img.susercontent.com/file/id-11134207-81zti-mfhp9a56lbm240"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztl-mfhp9a56scgaea"", ""https://down-id.img.susercontent.com/file/id-11134207-81zth-mfhp9a56iih6b7"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztp-mfhp9a56qxvu21""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS+Promo_Xtra+Pilih_Lokal_New,id-11134258-82250-mkvvn2x0joqodc,False,False,False,1725617046,65800,140000,65800,53,476081375416399,,,,,,10000,1000,4.903841387856258,4038,"[10, 2, 29, 284, 3713]","[""Pilih Lokal""]",SCORA,4114566,100630,"[100630, 100664, 100893]",1310,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1112776376/products.csv,id,products,1112776376,1725617046,53,65800,,10000,,1000,140000,,1310,65800,100630,,476081375416399,4114566,4.90384138786,4038,false,false,false,0,1,1,1,1,3,8,5,0,"2,5% D-PANTHENOL BARRIER SHIELD MOISTURIZER 40ml 2 PCS[TWINPACK]",74200
